long,lat,order,hole,piece,group,id
447851.2,537036,1,FALSE,1,E06000001.1,E06000001
448290.1,536324.8,2,FALSE,1,E06000001.1,E06000001
448824.8517,536652.8947,3,FALSE,1,E06000001.1,E06000001
450992.9175,535169.4957,4,FALSE,1,E06000001.1,E06000001
451002.4,535163,5,FALSE,1,E06000001.1,E06000001
452894.7,534223.1,6,FALSE,1,E06000001.1,E06000001
453255.5,533816.7,7,FALSE,1,E06000001.1,E06000001
453343.3,533287.7,8,FALSE,1,E06000001.1,E06000001
453143.9,533599.6,9,FALSE,1,E06000001.1,E06000001
452638.2,533442.8,10,FALSE,1,E06000001.1,E06000001
452289.9,533825.5,11,FALSE,1,E06000001.1,E06000001
452573.2,533913.3,12,FALSE,1,E06000001.1,E06000001
452120.8,534238.1,13,FALSE,1,E06000001.1,E06000001
451894.2,534021.1,14,FALSE,1,E06000001.1,E06000001
452468.6,533509.6,15,FALSE,1,E06000001.1,E06000001
451927.2,533331.1,16,FALSE,1,E06000001.1,E06000001
452018.8482,533153.3656,17,FALSE,1,E06000001.1,E06000001
452007.4526,533053.169,18,FALSE,1,E06000001.1,E06000001
451802.7,533267.8,19,FALSE,1,E06000001.1,E06000001
451758.4,532649.9,20,FALSE,1,E06000001.1,E06000001
451980.4584,532815.8204,21,FALSE,1,E06000001.1,E06000001
451977.7217,532791.7581,22,FALSE,1,E06000001.1,E06000001
451748.2,532552.5,23,FALSE,1,E06000001.1,E06000001
451779.2,531900.8,24,FALSE,1,E06000001.1,E06000001
451855.5441,531752.7125,25,FALSE,1,E06000001.1,E06000001
453256.1,529036,26,FALSE,1,E06000001.1,E06000001
453996.1,528374.4,27,FALSE,1,E06000001.1,E06000001
454413.7703,528459.7796,28,FALSE,1,E06000001.1,E06000001
454433.4746,528458.9386,29,FALSE,1,E06000001.1,E06000001
453739.9,528002.3,30,FALSE,1,E06000001.1,E06000001
453820.1,527426.2,31,FALSE,1,E06000001.1,E06000001
453477.4,526788,32,FALSE,1,E06000001.1,E06000001
453870.3,526890.5,33,FALSE,1,E06000001.1,E06000001
453939.1,526847.8,34,FALSE,1,E06000001.1,E06000001
454292.4,526996.5,35,FALSE,1,E06000001.1,E06000001
453856.4,526710.7,36,FALSE,1,E06000001.1,E06000001
453237.7,526666.9,37,FALSE,1,E06000001.1,E06000001
452476.3,526699.2,38,FALSE,1,E06000001.1,E06000001
451736.0823,525655.6947,39,FALSE,1,E06000001.1,E06000001
451415.2196,525576.5865,40,FALSE,1,E06000001.1,E06000001
450954.3219,525520.3315,41,FALSE,1,E06000001.1,E06000001
450808.334,525558.1943,42,FALSE,1,E06000001.1,E06000001
450441.5,525835.9,43,FALSE,1,E06000001.1,E06000001
450253.5992,525702.0679,44,FALSE,1,E06000001.1,E06000001
450226.1,525709.2,45,FALSE,1,E06000001.1,E06000001
450260.8985,525902.0943,46,FALSE,1,E06000001.1,E06000001
450259,525989.2,47,FALSE,1,E06000001.1,E06000001
450011.7,526004.1,48,FALSE,1,E06000001.1,E06000001
449680.5,525905.4,49,FALSE,1,E06000001.1,E06000001
449594.3,526466.4,50,FALSE,1,E06000001.1,E06000001
449419.3,526772.3,51,FALSE,1,E06000001.1,E06000001
449540.7443,526366.2089,52,FALSE,1,E06000001.1,E06000001
449225.2535,525954.8116,53,FALSE,1,E06000001.1,E06000001
448497.5,525831,54,FALSE,1,E06000001.1,E06000001
448272.3,526071.1,55,FALSE,1,E06000001.1,E06000001
448471.7,525830.8,56,FALSE,1,E06000001.1,E06000001
449108.9026,525767.3309,57,FALSE,1,E06000001.1,E06000001
448090.9,525608.8,58,FALSE,1,E06000001.1,E06000001
447955.3,525952.2,59,FALSE,1,E06000001.1,E06000001
447394.7,525735.9,60,FALSE,1,E06000001.1,E06000001
446590.1,526138,61,FALSE,1,E06000001.1,E06000001
445536.5,526103,62,FALSE,1,E06000001.1,E06000001
445397.8,526934.4,63,FALSE,1,E06000001.1,E06000001
444830.7,527088.9,64,FALSE,1,E06000001.1,E06000001
444216,528004.9,65,FALSE,1,E06000001.1,E06000001
443410.7,527859.9,66,FALSE,1,E06000001.1,E06000001
443024.1,526445.4,67,FALSE,1,E06000001.1,E06000001
442718.3,526990.4,68,FALSE,1,E06000001.1,E06000001
441611.8,527217.1,69,FALSE,1,E06000001.1,E06000001
440896.4,527777.6,70,FALSE,1,E06000001.1,E06000001
440052.7,527819.7,71,FALSE,1,E06000001.1,E06000001
439865.5,528076.9,72,FALSE,1,E06000001.1,E06000001
442606.6,528546.9,73,FALSE,1,E06000001.1,E06000001
442166.3,529898,74,FALSE,1,E06000001.1,E06000001
442438.6,530590.5,75,FALSE,1,E06000001.1,E06000001
443111,531045.5,76,FALSE,1,E06000001.1,E06000001
443235.9,532101.8,77,FALSE,1,E06000001.1,E06000001
443003.3,532868.9,78,FALSE,1,E06000001.1,E06000001
442342.8,533059.9,79,FALSE,1,E06000001.1,E06000001
443964.3,533127.6,80,FALSE,1,E06000001.1,E06000001
444343.9,533776.4,81,FALSE,1,E06000001.1,E06000001
444317.4,534237.1,82,FALSE,1,E06000001.1,E06000001
445116.8,535009.9,83,FALSE,1,E06000001.1,E06000001
444954.1,536166.4,84,FALSE,1,E06000001.1,E06000001
445815.6,536162.8,85,FALSE,1,E06000001.1,E06000001
447097,537152,86,FALSE,1,E06000001.1,E06000001
447851.2,537036,87,FALSE,1,E06000001.1,E06000001
450791,520932.5,88,FALSE,1,E06000002.1,E06000002
450530.5,520686.4,89,FALSE,1,E06000002.1,E06000002
451496.6,520820.4,90,FALSE,1,E06000002.1,E06000002
451574.6138,520566.8834,91,FALSE,1,E06000002.1,E06000002
451552.6,520833.1,92,FALSE,1,E06000002.1,E06000002
451736.5392,520582.7585,93,FALSE,1,E06000002.1,E06000002
451647.4,520869,94,FALSE,1,E06000002.1,E06000002
451994.9159,521026.6803,95,FALSE,1,E06000002.1,E06000002
452169.9,520819.3,96,FALSE,1,E06000002.1,E06000002
451698.2,520553.2,97,FALSE,1,E06000002.1,E06000002
452440.7,520262.2,98,FALSE,1,E06000002.1,E06000002
453261.2,519559.3,99,FALSE,1,E06000002.1,E06000002
453625.7,518542.8,100,FALSE,1,E06000002.1,E06000002
453729.3,518334.2,101,FALSE,1,E06000002.1,E06000002
453996.7,517963.1,102,FALSE,1,E06000002.1,E06000002
453342.6,517679.7,103,FALSE,1,E06000002.1,E06000002
451932.6,516883.2,104,FALSE,1,E06000002.1,E06000002
453108.5,515667.9,105,FALSE,1,E06000002.1,E06000002
454364.7,514741,106,FALSE,1,E06000002.1,E06000002
454147,514391.5,107,FALSE,1,E06000002.1,E06000002
454495.2,513716.1,108,FALSE,1,E06000002.1,E06000002
455944.6,513640,109,FALSE,1,E06000002.1,E06000002
455389.5,512278.5,110,FALSE,1,E06000002.1,E06000002
453563.6,512264.8,111,FALSE,1,E06000002.1,E06000002
452864.9,512745.3,112,FALSE,1,E06000002.1,E06000002
452192.9,512664.9,113,FALSE,1,E06000002.1,E06000002
451426.7,512824.6,114,FALSE,1,E06000002.1,E06000002
450591.4,513126.4,115,FALSE,1,E06000002.1,E06000002
449638.5,513046.4,116,FALSE,1,E06000002.1,E06000002
447758.5,513274.5,117,FALSE,1,E06000002.1,E06000002
446753.5,513850.2,118,FALSE,1,E06000002.1,E06000002
446419.9,515044.2,119,FALSE,1,E06000002.1,E06000002
446335.3,515897.7,120,FALSE,1,E06000002.1,E06000002
446914.1,517292.2,121,FALSE,1,E06000002.1,E06000002
446918.5,517301.9,122,FALSE,1,E06000002.1,E06000002
447267.5,518146.3,123,FALSE,1,E06000002.1,E06000002
446775.7,518639.8,124,FALSE,1,E06000002.1,E06000002
446524.8583,519061.2795,125,FALSE,1,E06000002.1,E06000002
446551.4,519066.8,126,FALSE,1,E06000002.1,E06000002
447565.6926,519471.5208,127,FALSE,1,E06000002.1,E06000002
447913,519858.3,128,FALSE,1,E06000002.1,E06000002
447914.2479,519869.4899,129,FALSE,1,E06000002.1,E06000002
447928.8065,520000.0315,130,FALSE,1,E06000002.1,E06000002
448104.9,521579,131,FALSE,1,E06000002.1,E06000002
448483.4,521980.5,132,FALSE,1,E06000002.1,E06000002
450791,520932.5,133,FALSE,1,E06000002.1,E06000002
456987.2,526324.9,134,FALSE,1,E06000003.1,E06000003
459203.8276,525412.5234,135,FALSE,1,E06000003.1,E06000003
459206.8,525411.3,136,FALSE,1,E06000003.1,E06000003
459944.7,525525.5,137,FALSE,1,E06000003.1,E06000003
460000.0188,525503.321,138,FALSE,1,E06000003.1,E06000003
460826.4,525172,139,FALSE,1,E06000003.1,E06000003
460905.129,525103.8548,140,FALSE,1,E06000003.1,E06000003
462347.6,523855.3,141,FALSE,1,E06000003.1,E06000003
462387.0065,523829.5437,142,FALSE,1,E06000003.1,E06000003
463588.1965,523044.4383,143,FALSE,1,E06000003.1,E06000003
463646.7,523006.2,144,FALSE,1,E06000003.1,E06000003
465707.4679,522049.8007,145,FALSE,1,E06000003.1,E06000003
465726,522041.2,146,FALSE,1,E06000003.1,E06000003
467293.2,521587.6,147,FALSE,1,E06000003.1,E06000003
468388.8674,521925.8207,148,FALSE,1,E06000003.1,E06000003
468705.3,522023.5,149,FALSE,1,E06000003.1,E06000003
469898.6,521586.7,150,FALSE,1,E06000003.1,E06000003
470947.4,520480.6,151,FALSE,1,E06000003.1,E06000003
471135.0426,520548.0637,152,FALSE,1,E06000003.1,E06000003
471291.5025,520427.5585,153,FALSE,1,E06000003.1,E06000003
471329.7,520194,154,FALSE,1,E06000003.1,E06000003
471373.6192,520188.1496,155,FALSE,1,E06000003.1,E06000003
472786.1305,519999.9922,156,FALSE,1,E06000003.1,E06000003
473027.8,519967.8,157,FALSE,1,E06000003.1,E06000003
473185.7818,520000.0064,158,FALSE,1,E06000003.1,E06000003
474250.2,520217,159,FALSE,1,E06000003.1,E06000003
474691.3357,519999.9755,160,FALSE,1,E06000003.1,E06000003
477132.3,518799.1,161,FALSE,1,E06000003.1,E06000003
478353.2599,519049.7249,162,FALSE,1,E06000003.1,E06000003
478364.4794,519007.8775,163,FALSE,1,E06000003.1,E06000003
478074.2,518790.5,164,FALSE,1,E06000003.1,E06000003
478132.8211,518786.6433,165,FALSE,1,E06000003.1,E06000003
477786.1,518481.2,166,FALSE,1,E06000003.1,E06000003
477689.3,517966.8,167,FALSE,1,E06000003.1,E06000003
476699.7,518116.6,168,FALSE,1,E06000003.1,E06000003
475975.6,517666.8,169,FALSE,1,E06000003.1,E06000003
474608.3,515577.3,170,FALSE,1,E06000003.1,E06000003
474355.3,512535.9,171,FALSE,1,E06000003.1,E06000003
474983.6,511267.5,172,FALSE,1,E06000003.1,E06000003
474692.3,510900.8,173,FALSE,1,E06000003.1,E06000003
474176.9,510881.3,174,FALSE,1,E06000003.1,E06000003
472921.4,511227.4,175,FALSE,1,E06000003.1,E06000003
472584.3,511876.7,176,FALSE,1,E06000003.1,E06000003
471717.5,511848,177,FALSE,1,E06000003.1,E06000003
467951.5,510800.3,178,FALSE,1,E06000003.1,E06000003
467057,511697.9,179,FALSE,1,E06000003.1,E06000003
464636.3,512421.2,180,FALSE,1,E06000003.1,E06000003
463316.8,512295.1,181,FALSE,1,E06000003.1,E06000003
462483.8,511393.2,182,FALSE,1,E06000003.1,E06000003
460461.6,512078.7,183,FALSE,1,E06000003.1,E06000003
458730.1,512758.5,184,FALSE,1,E06000003.1,E06000003
457615.9,512478.8,185,FALSE,1,E06000003.1,E06000003
457197.3,511786.3,186,FALSE,1,E06000003.1,E06000003
455389.5,512278.5,187,FALSE,1,E06000003.1,E06000003
455944.6,513640,188,FALSE,1,E06000003.1,E06000003
454495.2,513716.1,189,FALSE,1,E06000003.1,E06000003
454147,514391.5,190,FALSE,1,E06000003.1,E06000003
454364.7,514741,191,FALSE,1,E06000003.1,E06000003
453108.5,515667.9,192,FALSE,1,E06000003.1,E06000003
451932.6,516883.2,193,FALSE,1,E06000003.1,E06000003
453342.6,517679.7,194,FALSE,1,E06000003.1,E06000003
453996.7,517963.1,195,FALSE,1,E06000003.1,E06000003
453729.3,518334.2,196,FALSE,1,E06000003.1,E06000003
453625.7,518542.8,197,FALSE,1,E06000003.1,E06000003
453261.2,519559.3,198,FALSE,1,E06000003.1,E06000003
452440.7,520262.2,199,FALSE,1,E06000003.1,E06000003
451698.2,520553.2,200,FALSE,1,E06000003.1,E06000003
452169.9,520819.3,201,FALSE,1,E06000003.1,E06000003
451994.9159,521026.6803,202,FALSE,1,E06000003.1,E06000003
454118.3,523312.8,203,FALSE,1,E06000003.1,E06000003
454344.2,523585.8,204,FALSE,1,E06000003.1,E06000003
455222.5,522990.4,205,FALSE,1,E06000003.1,E06000003
454514.9,523689.1,206,FALSE,1,E06000003.1,E06000003
455049.6,524684,207,FALSE,1,E06000003.1,E06000003
454677.1,526145.4,208,FALSE,1,E06000003.1,E06000003
454793.6,526574.4,209,FALSE,1,E06000003.1,E06000003
455229.8,526176.7,210,FALSE,1,E06000003.1,E06000003
455912.3,526397.3,211,FALSE,1,E06000003.1,E06000003
455483.5,527342.2,212,FALSE,1,E06000003.1,E06000003
455755.5041,528385.8721,213,FALSE,1,E06000003.1,E06000003
455684.2,527625.5,214,FALSE,1,E06000003.1,E06000003
456987.2,526324.9,215,FALSE,1,E06000003.1,E06000003
455004.1,526948.3,216,FALSE,2,E06000003.2,E06000003
454907,526643.6,217,FALSE,2,E06000003.2,E06000003
454932.3,527000.8,218,FALSE,2,E06000003.2,E06000003
455004.1,526948.3,219,FALSE,2,E06000003.2,E06000003
445397.8,526934.4,220,FALSE,1,E06000004.1,E06000004
445536.5,526103,221,FALSE,1,E06000004.1,E06000004
446590.1,526138,222,FALSE,1,E06000004.1,E06000004
447394.7,525735.9,223,FALSE,1,E06000004.1,E06000004
447955.3,525952.2,224,FALSE,1,E06000004.1,E06000004
448090.9,525608.8,225,FALSE,1,E06000004.1,E06000004
449108.9026,525767.3309,226,FALSE,1,E06000004.1,E06000004
449131.3,525765.1,227,FALSE,1,E06000004.1,E06000004
449543.1,526230.5,228,FALSE,1,E06000004.1,E06000004
449671.6,525872.7,229,FALSE,1,E06000004.1,E06000004
449773.9511,525894.8109,230,FALSE,1,E06000004.1,E06000004
450042.8949,525939.595,231,FALSE,1,E06000004.1,E06000004
450172.3901,525671.8234,232,FALSE,1,E06000004.1,E06000004
450712.135,525532.2136,233,FALSE,1,E06000004.1,E06000004
450625.7,525346.6,234,FALSE,1,E06000004.1,E06000004
450929.9818,525432.2071,235,FALSE,1,E06000004.1,E06000004
450932.8,525433,236,FALSE,1,E06000004.1,E06000004
453462.5,525463.4,237,FALSE,1,E06000004.1,E06000004
453625.6,526381.4,238,FALSE,1,E06000004.1,E06000004
453867.6,526317.2,239,FALSE,1,E06000004.1,E06000004
453552.5,525461.4,240,FALSE,1,E06000004.1,E06000004
453872.8,525275.3,241,FALSE,1,E06000004.1,E06000004
454204.5,525596.1,242,FALSE,1,E06000004.1,E06000004
454318.011,524234.6909,243,FALSE,1,E06000004.1,E06000004
453986.1244,524209.0018,244,FALSE,1,E06000004.1,E06000004
453880.1,523607.6,245,FALSE,1,E06000004.1,E06000004
451516.5,521114.9,246,FALSE,1,E06000004.1,E06000004
449925.7958,521414.0527,247,FALSE,1,E06000004.1,E06000004
449779.6277,521478.156,248,FALSE,1,E06000004.1,E06000004
448857.6,522331.2,249,FALSE,1,E06000004.1,E06000004
448884.7,522087.1,250,FALSE,1,E06000004.1,E06000004
448398.6,522167.4,251,FALSE,1,E06000004.1,E06000004
448011,521770.3,252,FALSE,1,E06000004.1,E06000004
447794.5399,520000.0329,253,FALSE,1,E06000004.1,E06000004
447793.9,519994.8,254,FALSE,1,E06000004.1,E06000004
447790.5393,520000.0329,255,FALSE,1,E06000004.1,E06000004
447418.9,520578.7,256,FALSE,1,E06000004.1,E06000004
447098.8118,520737.1343,257,FALSE,1,E06000004.1,E06000004
447081.8784,520711.7343,258,FALSE,1,E06000004.1,E06000004
447420.1,520538.3,259,FALSE,1,E06000004.1,E06000004
447733.7198,520000.0335,260,FALSE,1,E06000004.1,E06000004
447780.4809,519919.7774,261,FALSE,1,E06000004.1,E06000004
447795.5,519894,262,FALSE,1,E06000004.1,E06000004
447641.4839,519700.4673,263,FALSE,1,E06000004.1,E06000004
447498.9,519521.3,264,FALSE,1,E06000004.1,E06000004
447475.2411,519513.2872,265,FALSE,1,E06000004.1,E06000004
447102.0518,519386.8947,266,FALSE,1,E06000004.1,E06000004
446406.1526,519129.4666,267,FALSE,1,E06000004.1,E06000004
446255.4,519073.7,268,FALSE,1,E06000004.1,E06000004
446268.7,519008,269,FALSE,1,E06000004.1,E06000004
446524.8583,519061.2795,270,FALSE,1,E06000004.1,E06000004
446775.7,518639.8,271,FALSE,1,E06000004.1,E06000004
447267.5,518146.3,272,FALSE,1,E06000004.1,E06000004
446918.5,517301.9,273,FALSE,1,E06000004.1,E06000004
446914.1,517292.2,274,FALSE,1,E06000004.1,E06000004
446335.3,515897.7,275,FALSE,1,E06000004.1,E06000004
446419.9,515044.2,276,FALSE,1,E06000004.1,E06000004
446753.5,513850.2,277,FALSE,1,E06000004.1,E06000004
447758.5,513274.5,278,FALSE,1,E06000004.1,E06000004
449638.5,513046.4,279,FALSE,1,E06000004.1,E06000004
449675,512582.3,280,FALSE,1,E06000004.1,E06000004
449166.2,512077.8,281,FALSE,1,E06000004.1,E06000004
448237.3,512006.7,282,FALSE,1,E06000004.1,E06000004
448462.2,511639,283,FALSE,1,E06000004.1,E06000004
448206.3,510472.2,284,FALSE,1,E06000004.1,E06000004
447093.2,510879.1,285,FALSE,1,E06000004.1,E06000004
446120.3,510524.7,286,FALSE,1,E06000004.1,E06000004
446312.9,509942.2,287,FALSE,1,E06000004.1,E06000004
445995.9,510018.1,288,FALSE,1,E06000004.1,E06000004
445437.6,509167.3,289,FALSE,1,E06000004.1,E06000004
445250.1,509452.5,290,FALSE,1,E06000004.1,E06000004
444608,509318,291,FALSE,1,E06000004.1,E06000004
444276.7,508749.7,292,FALSE,1,E06000004.1,E06000004
442644.4,507839.1,293,FALSE,1,E06000004.1,E06000004
442552.5,508756.6,294,FALSE,1,E06000004.1,E06000004
441801.8,508807.3,295,FALSE,1,E06000004.1,E06000004
441295.1,508026.7,296,FALSE,1,E06000004.1,E06000004
440760.9,508729.1,297,FALSE,1,E06000004.1,E06000004
440607.1,509858.3,298,FALSE,1,E06000004.1,E06000004
440894.6,510266.3,299,FALSE,1,E06000004.1,E06000004
440192.1,511141.2,300,FALSE,1,E06000004.1,E06000004
440065.6,510389.8,301,FALSE,1,E06000004.1,E06000004
439290.7,510204.3,302,FALSE,1,E06000004.1,E06000004
439014,511004.5,303,FALSE,1,E06000004.1,E06000004
438503.4,511071.1,304,FALSE,1,E06000004.1,E06000004
438149.5,509250.5,305,FALSE,1,E06000004.1,E06000004
436894.8,509491.6,306,FALSE,1,E06000004.1,E06000004
437248.6,510087,307,FALSE,1,E06000004.1,E06000004
436707,510384.6,308,FALSE,1,E06000004.1,E06000004
436671.5,510964.9,309,FALSE,1,E06000004.1,E06000004
437326.3,511853.7,310,FALSE,1,E06000004.1,E06000004
437088.6,513233.2,311,FALSE,1,E06000004.1,E06000004
437445,513482,312,FALSE,1,E06000004.1,E06000004
437478.7,514108.5,313,FALSE,1,E06000004.1,E06000004
436600.3,514843.9,314,FALSE,1,E06000004.1,E06000004
436035.3,514774.1,315,FALSE,1,E06000004.1,E06000004
435715,515437.1,316,FALSE,1,E06000004.1,E06000004
436086.9,515614.8,317,FALSE,1,E06000004.1,E06000004
435880.7,515911.4,318,FALSE,1,E06000004.1,E06000004
436160.7,516566.7,319,FALSE,1,E06000004.1,E06000004
435879.7,517964.5,320,FALSE,1,E06000004.1,E06000004
437145.8,518765.4,321,FALSE,1,E06000004.1,E06000004
438161.3,519001.3,322,FALSE,1,E06000004.1,E06000004
437798,520223.5,323,FALSE,1,E06000004.1,E06000004
438396.4,522220.3,324,FALSE,1,E06000004.1,E06000004
437351.7,523257.5,325,FALSE,1,E06000004.1,E06000004
436839.2,522389,326,FALSE,1,E06000004.1,E06000004
436388,522354.2,327,FALSE,1,E06000004.1,E06000004
435576.5,523418.2,328,FALSE,1,E06000004.1,E06000004
435563.2,524065.2,329,FALSE,1,E06000004.1,E06000004
436081.8,524024.4,330,FALSE,1,E06000004.1,E06000004
436911.6,524607.9,331,FALSE,1,E06000004.1,E06000004
437163.2,524187.6,332,FALSE,1,E06000004.1,E06000004
438210.6,524971.8,333,FALSE,1,E06000004.1,E06000004
438530.2,525595.2,334,FALSE,1,E06000004.1,E06000004
438893.1,525607.6,335,FALSE,1,E06000004.1,E06000004
438733.4,525854.4,336,FALSE,1,E06000004.1,E06000004
439206.4,526139.2,337,FALSE,1,E06000004.1,E06000004
439122,526385,338,FALSE,1,E06000004.1,E06000004
439585.9,526443,339,FALSE,1,E06000004.1,E06000004
439442.1,527290.5,340,FALSE,1,E06000004.1,E06000004
440052.7,527819.7,341,FALSE,1,E06000004.1,E06000004
440896.4,527777.6,342,FALSE,1,E06000004.1,E06000004
441611.8,527217.1,343,FALSE,1,E06000004.1,E06000004
442718.3,526990.4,344,FALSE,1,E06000004.1,E06000004
443024.1,526445.4,345,FALSE,1,E06000004.1,E06000004
443410.7,527859.9,346,FALSE,1,E06000004.1,E06000004
444216,528004.9,347,FALSE,1,E06000004.1,E06000004
444830.7,527088.9,348,FALSE,1,E06000004.1,E06000004
445397.8,526934.4,349,FALSE,1,E06000004.1,E06000004
450441.5,525835.9,350,FALSE,2,E06000004.2,E06000004
450808.334,525558.1943,351,FALSE,2,E06000004.2,E06000004
450253.5992,525702.0679,352,FALSE,2,E06000004.2,E06000004
450441.5,525835.9,353,FALSE,2,E06000004.2,E06000004
423240.2,524970.9,354,FALSE,1,E06000005.1,E06000005
423783.8,524613.4,355,FALSE,1,E06000005.1,E06000005
423901.5,524873.2,356,FALSE,1,E06000005.1,E06000005
424733.5,524956.7,357,FALSE,1,E06000005.1,E06000005
425146.1,524843.2,358,FALSE,1,E06000005.1,E06000005
425493.1538,524763.6174,359,FALSE,1,E06000005.1,E06000005
425536.7,523211,360,FALSE,1,E06000005.1,E06000005
426954.9,524003.2,361,FALSE,1,E06000005.1,E06000005
426964.8,523645.2,362,FALSE,1,E06000005.1,E06000005
426393.2,523339.3,363,FALSE,1,E06000005.1,E06000005
426596.1,522583.7,364,FALSE,1,E06000005.1,E06000005
426369.5,522285.1,365,FALSE,1,E06000005.1,E06000005
426537.3,521744.9,366,FALSE,1,E06000005.1,E06000005
427054.5,521665.7,367,FALSE,1,E06000005.1,E06000005
427027.2,520716.7,368,FALSE,1,E06000005.1,E06000005
429000.8,520883.9,369,FALSE,1,E06000005.1,E06000005
428388.3,521283.9,370,FALSE,1,E06000005.1,E06000005
428617.8,521969.2,371,FALSE,1,E06000005.1,E06000005
430697.9,522468.9,372,FALSE,1,E06000005.1,E06000005
431498.6,522349.8,373,FALSE,1,E06000005.1,E06000005
434423.5,522948.7,374,FALSE,1,E06000005.1,E06000005
434972,522537.2,375,FALSE,1,E06000005.1,E06000005
435239.2,522806,376,FALSE,1,E06000005.1,E06000005
435529.1,521874.3,377,FALSE,1,E06000005.1,E06000005
436065.9,521855.8,378,FALSE,1,E06000005.1,E06000005
436388,522354.2,379,FALSE,1,E06000005.1,E06000005
436839.2,522389,380,FALSE,1,E06000005.1,E06000005
437351.7,523257.5,381,FALSE,1,E06000005.1,E06000005
438396.4,522220.3,382,FALSE,1,E06000005.1,E06000005
437798,520223.5,383,FALSE,1,E06000005.1,E06000005
438161.3,519001.3,384,FALSE,1,E06000005.1,E06000005
437145.8,518765.4,385,FALSE,1,E06000005.1,E06000005
435879.7,517964.5,386,FALSE,1,E06000005.1,E06000005
436160.7,516566.7,387,FALSE,1,E06000005.1,E06000005
435880.7,515911.4,388,FALSE,1,E06000005.1,E06000005
436086.9,515614.8,389,FALSE,1,E06000005.1,E06000005
435715,515437.1,390,FALSE,1,E06000005.1,E06000005
436035.3,514774.1,391,FALSE,1,E06000005.1,E06000005
436600.3,514843.9,392,FALSE,1,E06000005.1,E06000005
437478.7,514108.5,393,FALSE,1,E06000005.1,E06000005
437445,513482,394,FALSE,1,E06000005.1,E06000005
437088.6,513233.2,395,FALSE,1,E06000005.1,E06000005
437326.3,511853.7,396,FALSE,1,E06000005.1,E06000005
436671.5,510964.9,397,FALSE,1,E06000005.1,E06000005
436707,510384.6,398,FALSE,1,E06000005.1,E06000005
435210.1,512170.5,399,FALSE,1,E06000005.1,E06000005
434592.3,512041.1,400,FALSE,1,E06000005.1,E06000005
434064.5,511545.4,401,FALSE,1,E06000005.1,E06000005
435115,511160.9,402,FALSE,1,E06000005.1,E06000005
434964.2,510199.4,403,FALSE,1,E06000005.1,E06000005
435242.9,509704.3,404,FALSE,1,E06000005.1,E06000005
434847,508818.6,405,FALSE,1,E06000005.1,E06000005
435526.5,507985.3,406,FALSE,1,E06000005.1,E06000005
434922.6,507466.2,407,FALSE,1,E06000005.1,E06000005
435360.8,506474.4,408,FALSE,1,E06000005.1,E06000005
434911,506351.7,409,FALSE,1,E06000005.1,E06000005
434327.1,506817.1,410,FALSE,1,E06000005.1,E06000005
434609,507548.2,411,FALSE,1,E06000005.1,E06000005
434096.7,508845.7,412,FALSE,1,E06000005.1,E06000005
432560.7,509038.5,413,FALSE,1,E06000005.1,E06000005
433023.8,510212.7,414,FALSE,1,E06000005.1,E06000005
432142.6,509774.5,415,FALSE,1,E06000005.1,E06000005
431764.9,508958.8,416,FALSE,1,E06000005.1,E06000005
431577.3,509932.6,417,FALSE,1,E06000005.1,E06000005
430603,510031,418,FALSE,1,E06000005.1,E06000005
430545.4,509032.7,419,FALSE,1,E06000005.1,E06000005
431241.3,508581,420,FALSE,1,E06000005.1,E06000005
430319.7,508302.3,421,FALSE,1,E06000005.1,E06000005
429401,508643.6,422,FALSE,1,E06000005.1,E06000005
428916,510048.9,423,FALSE,1,E06000005.1,E06000005
427681.2,510721.7,424,FALSE,1,E06000005.1,E06000005
427072.2,511459,425,FALSE,1,E06000005.1,E06000005
427352.9,512280,426,FALSE,1,E06000005.1,E06000005
426526.8,512184.6,427,FALSE,1,E06000005.1,E06000005
427013.7,512595.8,428,FALSE,1,E06000005.1,E06000005
427321.9,513004.5,429,FALSE,1,E06000005.1,E06000005
425818.4,512883.1,430,FALSE,1,E06000005.1,E06000005
425952.6,513605.3,431,FALSE,1,E06000005.1,E06000005
425374.9,513914.8,432,FALSE,1,E06000005.1,E06000005
424781.4,513526.8,433,FALSE,1,E06000005.1,E06000005
424146.2,513227.7,434,FALSE,1,E06000005.1,E06000005
423447.5,513515.8,435,FALSE,1,E06000005.1,E06000005
423860.2,513772.7,436,FALSE,1,E06000005.1,E06000005
423898.4,514363.2,437,FALSE,1,E06000005.1,E06000005
422449.4,514427.2,438,FALSE,1,E06000005.1,E06000005
422232.9,515532.1,439,FALSE,1,E06000005.1,E06000005
420659.7,515385.7,440,FALSE,1,E06000005.1,E06000005
419709.3,515678.3,441,FALSE,1,E06000005.1,E06000005
419613.9,516590.7,442,FALSE,1,E06000005.1,E06000005
419262.2,516670.1,443,FALSE,1,E06000005.1,E06000005
419163,517141,444,FALSE,1,E06000005.1,E06000005
419658.7,517870.9,445,FALSE,1,E06000005.1,E06000005
420069.5,517931.9,446,FALSE,1,E06000005.1,E06000005
419285.5,518201.3,447,FALSE,1,E06000005.1,E06000005
418897.3,518698.6,448,FALSE,1,E06000005.1,E06000005
419203.6,519699.4,449,FALSE,1,E06000005.1,E06000005
418911.5,519918.5,450,FALSE,1,E06000005.1,E06000005
419872.2,521341.6,451,FALSE,1,E06000005.1,E06000005
420823.7,521243.4,452,FALSE,1,E06000005.1,E06000005
